ensemble_size, batch_size, trial_num, h2d (ms), kernel (ms), d2h (ms)
999, 800, 31, 0.009728, 0.243744, 0.827456
999, 800, 32, 0.009696, 0.242688, 0.764736
999, 800, 33, 0.009312, 0.243008, 0.779072
999, 800, 34, 0.009184, 0.24576, 0.783616
999, 800, 35, 0.009376, 0.248928, 0.76928
999, 800, 36, 0.0088, 0.25216, 0.832832
999, 800, 37, 0.009728, 0.243712, 0.833792
999, 800, 38, 0.009984, 0.242688, 0.842528
999, 800, 39, 0.010432, 0.24576, 0.828928
999, 800, 40, 0.00928, 0.24576, 0.830048
999, 800, 41, 0.009664, 0.243712, 0.765536
999, 800, 42, 0.010112, 0.248832, 0.855648
999, 800, 43, 0.009216, 0.243712, 0.825472
999, 800, 44, 0.008832, 0.24576, 0.7656
999, 800, 45, 0.009952, 0.243712, 0.840256
999, 800, 46, 0.00928, 0.247808, 0.865408
999, 800, 47, 0.009344, 0.24688, 0.76768
999, 800, 48, 0.00928, 0.243712, 0.945056
999, 800, 49, 0.010144, 0.24576, 0.845376
999, 1600, 0, 0.009568, 0.25312, 0.888576
999, 1600, 1, 0.010464, 0.247072, 0.848704
999, 1600, 2, 0.009856, 0.247808, 0.832352
999, 1600, 3, 0.010528, 0.246016, 0.843936
999, 1600, 4, 0.009696, 0.247808, 0.881824
999, 1600, 5, 0.010144, 0.243008, 0.775168
999, 1600, 6, 0.010112, 0.246784, 0.84048
999, 1600, 7, 0.010592, 0.242752, 0.81968
999, 1600, 8, 0.009952, 0.247808, 0.763072
999, 1600, 9, 0.01008, 0.241664, 0.832288
999, 1600, 10, 0.010496, 0.24576, 0.845792
999, 1600, 11, 0.01072, 0.251904, 0.847776
999, 1600, 12, 0.010208, 0.24576, 0.812416
999, 1600, 13, 0.013088, 0.246784, 0.804608
999, 1600, 14, 0.00992, 0.242816, 0.748384
999, 1600, 15, 0.01024, 0.246784, 0.832608
999, 1600, 16, 0.010208, 0.362496, 0.770656
999, 1600, 17, 0.009056, 0.24576, 0.834912
999, 1600, 18, 0.010048, 0.248832, 0.840128
999, 1600, 19, 0.010304, 0.258048, 0.777184
999, 1600, 20, 0.0096, 0.247872, 0.885056
999, 1600, 21, 0.009312, 0.24576, 0.832608
999, 1600, 22, 0.009184, 0.252928, 0.826944
999, 1600, 23, 0.01008, 0.24576, 0.830688
999, 1600, 24, 0.009152, 0.243872, 0.880896
999, 1600, 25, 0.013664, 0.25088, 0.827456
999, 1600, 26, 0.008896, 0.24064, 0.837184
999, 1600, 27, 0.008224, 0.242848, 0.861728
999, 1600, 28, 0.013728, 0.247808, 0.824576
999, 1600, 29, 0.009056, 0.244736, 0.833728
999, 1600, 30, 0.008192, 0.243712, 0.844416
999, 1600, 31, 0.008224, 0.251904, 0.838624
999, 1600, 32, 0.008512, 0.24576, 0.833408
999, 1600, 33, 0.008448, 0.242848, 0.760992
999, 1600, 34, 0.008384, 0.245024, 0.834048
999, 1600, 35, 0.008224, 0.24576, 0.832672
999, 1600, 36, 0.008544, 0.24576, 0.816832
999, 1600, 37, 0.008352, 0.242688, 0.847904
999, 1600, 38, 0.008896, 0.246784, 0.761632
999, 1600, 39, 0.008352, 0.244736, 0.840992
999, 1600, 40, 0.008576, 0.242688, 0.769056
999, 1600, 41, 0.008512, 0.246784, 0.831488
999, 1600, 42, 0.00912, 0.24576, 0.8312
999, 1600, 43, 0.008832, 0.242688, 0.831584
999, 1600, 44, 0.014656, 0.242688, 0.802528
999, 1600, 45, 0.013664, 0.243712, 0.845216
999, 1600, 46, 0.009216, 0.244736, 0.843328
999, 1600, 47, 0.00864, 0.253952, 0.83472
999, 1600, 48, 0.008768, 0.246784, 0.838912
999, 1600, 49, 0.008288, 0.246784, 0.830944
999, 3200, 0, 0.009792, 0.246784, 0.828576
999, 3200, 1, 0.008608, 0.246784, 0.834528
999, 3200, 2, 0.009152, 0.243712, 0.83136
999, 3200, 3, 0.008928, 0.245056, 0.8248
999, 3200, 4, 0.008224, 0.242688, 0.830464
999, 3200, 5, 0.008608, 0.241664, 0.758464
999, 3200, 6, 0.008704, 0.248832, 0.826016
999, 3200, 7, 0.009312, 0.243712, 0.840736
999, 3200, 8, 0.009088, 0.246784, 0.839968
999, 3200, 9, 0.008928, 0.251904, 0.842688
999, 3200, 10, 0.00832, 0.24576, 0.836256
999, 3200, 11, 0.008704, 0.242048, 0.832448
999, 3200, 12, 0.0088, 0.253952, 0.837888
999, 3200, 13, 0.008672, 0.244736, 0.836672
999, 3200, 14, 0.008832, 0.244736, 0.829728
999, 3200, 15, 0.00928, 0.249856, 0.844576
999, 3200, 16, 0.008416, 0.24576, 0.839456
999, 3200, 17, 0.008384, 0.244736, 0.828832
999, 3200, 18, 0.008224, 0.252928, 0.82896
999, 3200, 19, 0.008384, 0.243712, 0.834464
999, 3200, 20, 0.00816, 0.243904, 0.82384
999, 3200, 21, 0.008096, 0.248832, 0.827808
999, 3200, 22, 0.008896, 0.241664, 0.830112
999, 3200, 23, 0.0088, 0.24064, 0.808032
999, 3200, 24, 0.00848, 0.241664, 0.8088
999, 3200, 25, 0.0088, 0.241888, 0.825792
999, 3200, 26, 0.008864, 0.242912, 0.839872
999, 3200, 27, 0.008288, 0.241664, 0.818688
999, 3200, 28, 0.008736, 0.242048, 0.819584
999, 3200, 29, 0.008096, 0.243712, 0.817248
999, 3200, 30, 0.008576, 0.246784, 0.803072
999, 3200, 31, 0.00832, 0.252928, 0.814016
999, 3200, 32, 0.008032, 0.241664, 0.829824
999, 3200, 33, 0.008416, 0.24576, 0.85952
999, 3200, 34, 0.008352, 0.254976, 0.834144
999, 3200, 35, 0.00864, 0.247168, 0.841856
999, 3200, 36, 0.008448, 0.242688, 0.83872
999, 3200, 37, 0.008288, 0.244736, 0.844
999, 3200, 38, 0.0088, 0.246048, 0.836704
999, 3200, 39, 0.008416, 0.242688, 0.758816
999, 3200, 40, 0.008736, 0.2512, 0.85264
999, 3200, 41, 0.00944, 0.24576, 0.84784
999, 3200, 42, 0.008608, 0.24576, 0.846944
999, 3200, 43, 0.009504, 0.253952, 0.845216
999, 3200, 44, 0.00912, 0.24576, 0.841536
999, 3200, 45, 0.009152, 0.244064, 0.842688
999, 3200, 46, 0.008768, 0.254016, 0.768448
999, 3200, 47, 0.009408, 0.24576, 0.84112
999, 3200, 48, 0.0096, 0.243008, 0.832
999, 3200, 49, 0.009408, 0.24176, 0.833216
999, 6400, 0, 0.009088, 0.248832, 0.826784
999, 6400, 1, 0.00944, 0.244032, 0.749056
999, 6400, 2, 0.008736, 0.244736, 0.746144
999, 6400, 3, 0.009056, 0.251904, 0.819744
999, 6400, 4, 0.008768, 0.242688, 0.840544
999, 6400, 5, 0.00864, 0.243712, 0.831008
999, 6400, 6, 0.009408, 0.248832, 0.828256
999, 6400, 7, 0.008896, 0.242688, 0.74192
999, 6400, 8, 0.009152, 0.242688, 0.819136
999, 6400, 9, 0.009248, 0.241664, 0.747456
999, 6400, 10, 0.009152, 0.247808, 0.832928
999, 6400, 11, 0.010016, 0.243008, 0.9328
999, 6400, 12, 0.008896, 0.241664, 0.809024
999, 6400, 13, 0.008992, 0.244736, 0.80784
999, 6400, 14, 0.00864, 0.241664, 0.8136
999, 6400, 15, 0.008512, 0.242688, 0.811648
999, 6400, 16, 0.008288, 0.251264, 0.819328
999, 6400, 17, 0.008608, 0.239616, 0.821504
999, 6400, 18, 0.009024, 0.243968, 0.812032
999, 6400, 19, 0.00816, 0.241664, 0.816352
999, 6400, 20, 0.009024, 0.248128, 0.80944
999, 6400, 21, 0.009312, 0.251872, 0.859328
999, 6400, 22, 0.009472, 0.25088, 0.835616
999, 6400, 23, 0.00896, 0.243808, 0.742496
999, 6400, 24, 0.008896, 0.241664, 0.816224
999, 6400, 25, 0.008224, 0.242688, 0.813632
999, 6400, 26, 0.008384, 0.246976, 0.812128
999, 6400, 27, 0.008256, 0.241664, 0.808352
999, 6400, 28, 0.008832, 0.246784, 0.808512
999, 6400, 29, 0.008608, 0.242976, 0.808288
999, 6400, 30, 0.00864, 0.24064, 0.809856
999, 6400, 31, 0.008608, 0.238592, 0.813568
999, 6400, 32, 0.008448, 0.242016, 0.829856
999, 6400, 33, 0.009152, 0.241664, 0.826368
999, 6400, 34, 0.008832, 0.242688, 0.86144
999, 6400, 35, 0.008192, 0.243712, 0.84864
999, 6400, 36, 0.008672, 0.246048, 0.829664
999, 6400, 37, 0.008352, 0.25088, 0.836064
999, 6400, 38, 0.008448, 0.239616, 0.814464
999, 6400, 39, 0.008864, 0.247808, 0.811456
999, 6400, 40, 0.008544, 0.239616, 0.818016
999, 6400, 41, 0.008992, 0.24064, 0.817472
999, 6400, 42, 0.008832, 0.239616, 0.815936
999, 6400, 43, 0.008224, 0.241856, 0.822272
999, 6400, 44, 0.008544, 0.242688, 0.814752
999, 6400, 45, 0.008832, 0.240736, 0.801216
999, 6400, 46, 0.008064, 0.24064, 0.812416
999, 6400, 47, 0.0088, 0.24064, 0.743072
999, 6400, 48, 0.008448, 0.242976, 0.757664
999, 6400, 49, 0.008448, 0.242688, 0.822432
999, 10000, 0, 0.00848, 0.244736, 0.8128
999, 10000, 1, 0.008608, 0.241664, 0.819296
999, 10000, 2, 0.008992, 0.24096, 0.740576
999, 10000, 3, 0.008768, 0.247808, 0.813856
999, 10000, 4, 0.008192, 0.245024, 0.832832
999, 10000, 5, 0.008864, 0.244736, 0.814752
999, 10000, 6, 0.008704, 0.24064, 0.817568
999, 10000, 7, 0.008832, 0.241664, 0.756384
999, 10000, 8, 0.00848, 0.242688, 0.815296
999, 10000, 9, 0.008928, 0.241984, 0.817312
999, 10000, 10, 0.008896, 0.243712, 0.813536
999, 10000, 11, 0.008512, 0.243712, 0.747968
999, 10000, 12, 0.00896, 0.242688, 0.738624
999, 10000, 13, 0.008768, 0.244736, 0.8128
999, 10000, 14, 0.008448, 0.24064, 0.811648
999, 10000, 15, 0.009088, 0.239744, 0.737312
999, 10000, 16, 0.008832, 0.240928, 0.805088
999, 10000, 17, 0.009024, 0.238912, 0.810944
999, 10000, 18, 0.008864, 0.24064, 0.738368
999, 10000, 19, 0.00816, 0.242784, 0.743712
999, 10000, 20, 0.009472, 0.241664, 0.732832
999, 10000, 21, 0.009344, 0.246784, 0.83776
999, 10000, 22, 0.008832, 0.241664, 0.81728
999, 10000, 23, 0.008768, 0.243712, 0.749248
999, 10000, 24, 0.008416, 0.243712, 0.744416
999, 10000, 25, 0.008864, 0.239616, 0.810144
999, 10000, 26, 0.008928, 0.239616, 0.805024
999, 10000, 27, 0.008448, 0.247808, 0.75504
999, 10000, 28, 0.008288, 0.24576, 0.813312
999, 10000, 29, 0.008704, 0.24064, 0.82048
999, 10000, 30, 0.00928, 0.24064, 0.810848
999, 10000, 31, 0.008864, 0.24064, 0.80864
999, 10000, 32, 0.00896, 0.23888, 0.82144
999, 10000, 33, 0.008896, 0.240672, 0.748832
999, 10000, 34, 0.008992, 0.241664, 0.818432
999, 10000, 35, 0.009248, 0.243712, 0.805536
999, 10000, 36, 0.008512, 0.24064, 0.809248
999, 10000, 37, 0.00944, 0.241952, 0.824992
999, 10000, 38, 0.00912, 0.256, 0.846848
999, 10000, 39, 0.0088, 0.247808, 0.848512
999, 10000, 40, 0.00944, 0.241664, 0.752544
999, 10000, 41, 0.008608, 0.248832, 0.834912
999, 10000, 42, 0.009248, 0.25088, 0.764992
999, 10000, 43, 0.009088, 0.242688, 0.824352
999, 10000, 44, 0.010208, 0.255136, 0.741888
999, 10000, 45, 0.009152, 0.243712, 0.826336
999, 10000, 46, 0.009696, 0.242752, 0.848352
999, 10000, 47, 0.010816, 0.248992, 0.85136
999, 10000, 48, 0.00848, 0.244736, 0.823296
999, 10000, 49, 0.009248, 0.241664, 0.829792
900, 1, 0, 0.007232, 0.023552, 0.011104
900, 1, 1, 0.006208, 0.009984, 0.008992
900, 1, 2, 0.005632, 0.00912, 0.007296
900, 1, 3, 0.005984, 0.008192, 0.006976
900, 1, 4, 0.005664, 0.008928, 0.007424
900, 1, 5, 0.005888, 0.008192, 0.017312
900, 1, 6, 0.005664, 0.009216, 0.008128
900, 1, 7, 0.005824, 0.008064, 0.007328
900, 1, 8, 0.005728, 0.008192, 0.007904
900, 1, 9, 0.005728, 0.008416, 0.007456
900, 1, 10, 0.00608, 0.008192, 0.0072
900, 1, 11, 0.006304, 0.007936, 0.007488
900, 1, 12, 0.005888, 0.008192, 0.007328
900, 1, 13, 0.005888, 0.008192, 0.007136
900, 1, 14, 0.006304, 0.008192, 0.007072
900, 1, 15, 0.005984, 0.008192, 0.007104
900, 1, 16, 0.005856, 0.008192, 0.007392
900, 1, 17, 0.00656, 0.008192, 0.006752
900, 1, 18, 0.006432, 0.008192, 0.007328
900, 1, 19, 0.006144, 0.011264, 0.012064
900, 1, 20, 0.008224, 0.013408, 0.012832
900, 1, 21, 0.006208, 0.009216, 0.008128
900, 1, 22, 0.0056, 0.00912, 0.01312
900, 1, 23, 0.00608, 0.008192, 0.007296
900, 1, 24, 0.11072, 0.00512, 0.006816
900, 1, 25, 0.005952, 0.008192, 0.006464
900, 1, 26, 0.005376, 0.008192, 0.006688
900, 1, 27, 0.00608, 0.008192, 0.006336
900, 1, 28, 0.005312, 0.007872, 0.00752
900, 1, 29, 0.006432, 0.009216, 0.006816
900, 1, 30, 0.005216, 0.008288, 0.006656
900, 1, 31, 0.005888, 0.008192, 0.006336
900, 1, 32, 0.007232, 0.012288, 0.007872
900, 1, 33, 0.005664, 0.008864, 0.00688
900, 1, 34, 0.005632, 0.008224, 0.007392
900, 1, 35, 0.005344, 0.008896, 0.006496
900, 1, 36, 0.00528, 0.008192, 0.006688
900, 1, 37, 0.005824, 0.008192, 0.00624
900, 1, 38, 0.005632, 0.008192, 0.00656
900, 1, 39, 0.006208, 0.008192, 0.006272
900, 1, 40, 0.005408, 0.00816, 0.007168
900, 1, 41, 0.005504, 0.008192, 0.006688
900, 1, 42, 0.005728, 0.008192, 0.006464
900, 1, 43, 0.00544, 0.008064, 0.006976
900, 1, 44, 0.005696, 0.008192, 0.006976
900, 1, 45, 0.005632, 0.008192, 0.006624
900, 1, 46, 0.006112, 0.008192, 0.006368
900, 1, 47, 0.00544, 0.008192, 0.006528
900, 1, 48, 0.005376, 0.007904, 0.0072
900, 1, 49, 0.005536, 0.008288, 0.006816
900, 2, 0, 0.006016, 0.009216, 0.00816
900, 2, 1, 0.005344, 0.008544, 0.008064
900, 2, 2, 0.005856, 0.008192, 0.007712
900, 2, 3, 0.005792, 0.008192, 0.007648
900, 2, 4, 0.005632, 0.008128, 0.008128
900, 2, 5, 0.005504, 0.011072, 0.0104
900, 2, 6, 0.00576, 0.009216, 0.007936
900, 2, 7, 0.00544, 0.007968, 0.008256
900, 2, 8, 0.00592, 0.008192, 0.007648
900, 2, 9, 0.005408, 0.008, 0.009056
900, 2, 10, 0.005056, 0.009216, 0.00896
900, 2, 11, 0.005792, 0.009216, 0.009248
900, 2, 12, 0.005344, 0.009088, 0.007584
900, 2, 13, 0.0056, 0.008192, 0.008096
900, 2, 14, 0.006048, 0.008192, 0.007488
900, 2, 15, 0.005728, 0.008192, 0.007744
900, 2, 16, 0.005504, 0.00832, 0.008096
900, 2, 17, 0.0056, 0.008192, 0.00816
900, 2, 18, 0.005376, 0.00896, 0.007392
900, 2, 19, 0.005952, 0.008192, 0.007392
900, 2, 20, 0.005824, 0.008192, 0.007424
900, 2, 21, 0.005504, 0.00896, 0.010368
900, 2, 22, 0.00592, 0.008192, 0.00752
900, 2, 23, 0.005632, 0.008192, 0.008064
900, 2, 24, 0.005344, 0.008928, 0.007136
900, 2, 25, 0.00592, 0.008192, 0.007648
900, 2, 26, 0.005408, 0.008096, 0.008128
900, 2, 27, 0.005312, 0.008256, 0.007936
900, 2, 28, 0.005376, 0.008832, 0.00784
900, 2, 29, 0.005536, 0.008096, 0.008224
900, 2, 30, 0.005952, 0.008192, 0.007616
900, 2, 31, 0.005568, 0.00816, 0.00816
900, 2, 32, 0.005984, 0.011264, 0.0104
900, 2, 33, 0.0056, 0.00912, 0.007584
900, 2, 34, 0.005376, 0.008192, 0.007712
900, 2, 35, 0.0056, 0.008192, 0.007776
900, 2, 36, 0.005376, 0.008064, 0.009952
900, 2, 37, 0.006272, 0.008192, 0.00768
900, 2, 38, 0.005376, 0.008192, 0.008224
900, 2, 39, 0.00608, 0.008192, 0.007648
900, 2, 40, 0.005344, 0.008064, 0.008448
900, 2, 41, 0.005632, 0.008, 0.007968
900, 2, 42, 0.005376, 0.008096, 0.007872
900, 2, 43, 0.005664, 0.008, 0.008416
900, 2, 44, 0.00576, 0.008192, 0.00816
900, 2, 45, 0.005984, 0.008192, 0.007232
900, 2, 46, 0.005344, 0.008192, 0.008128
900, 2, 47, 0.00608, 0.007424, 0.00816
900, 2, 48, 0.006048, 0.008192, 0.007392
900, 2, 49, 0.00576, 0.008192, 0.007744
900, 4, 0, 0.005952, 0.009216, 0.01136
900, 4, 1, 0.006112, 0.009216, 0.010272
900, 4, 2, 0.005536, 0.009216, 0.010016
900, 4, 3, 0.006016, 0.008192, 0.010304
900, 4, 4, 0.005376, 0.008192, 0.010624
900, 4, 5, 0.005824, 0.008192, 0.010112
900, 4, 6, 0.005344, 0.008992, 0.010208
900, 4, 7, 0.005504, 0.008416, 0.010336
900, 4, 8, 0.005888, 0.009216, 0.010176
900, 4, 9, 0.005856, 0.008192, 0.010304
900, 4, 10, 0.005408, 0.008512, 0.011072
900, 4, 11, 0.00608, 0.008192, 0.010432
900, 4, 12, 0.00544, 0.008032, 0.010912
900, 4, 13, 0.005984, 0.008192, 0.010176
900, 4, 14, 0.006688, 0.012192, 0.017248
900, 4, 15, 0.00608, 0.009216, 0.011232
900, 4, 16, 0.006144, 0.008192, 0.010336
900, 4, 17, 0.005664, 0.008192, 0.010496
900, 4, 18, 0.00544, 0.007936, 0.010848
900, 4, 19, 0.005568, 0.008192, 0.010432
900, 4, 20, 0.005504, 0.008192, 0.01104
900, 4, 21, 0.006016, 0.008192, 0.010848
900, 4, 22, 0.005696, 0.00832, 0.011136
900, 4, 23, 0.005632, 0.008192, 0.010272
900, 4, 24, 0.005536, 0.008192, 0.010816
900, 4, 25, 0.006016, 0.008192, 0.009984
900, 4, 26, 0.005824, 0.008192, 0.010144
900, 4, 27, 0.00576, 0.008064, 0.010432
900, 4, 28, 0.005472, 0.011136, 0.014912
900, 4, 29, 0.005632, 0.00896, 0.010848
900, 4, 30, 0.00544, 0.008192, 0.010752
900, 4, 31, 0.005408, 0.008832, 0.010112
900, 4, 32, 0.010368, 0.008192, 0.01072
900, 4, 33, 0.006112, 0.008192, 0.010048
900, 4, 34, 0.005568, 0.008192, 0.010272
900, 4, 35, 0.005376, 0.008288, 0.010688
900, 4, 36, 0.005312, 0.007808, 0.011328
900, 4, 37, 0.006304, 0.007168, 0.010816
900, 4, 38, 0.00544, 0.007808, 0.011072
900, 4, 39, 0.005728, 0.008192, 0.01072
900, 4, 40, 0.006016, 0.008192, 0.010176
900, 4, 41, 0.005568, 0.00896, 0.01024
900, 4, 42, 0.005632, 0.008192, 0.011168
900, 4, 43, 0.005792, 0.008192, 0.012032
900, 4, 44, 0.006048, 0.008192, 0.011136
900, 4, 45, 0.005696, 0.008192, 0.010688
900, 4, 46, 0.005952, 0.008192, 0.010304
900, 4, 47, 0.005664, 0.008192, 0.01088
900, 4, 48, 0.005824, 0.008192, 0.010624
900, 4, 49, 0.005504, 0.008192, 0.010208
900, 8, 0, 0.00592, 0.009216, 0.015328
900, 8, 1, 0.006112, 0.008192, 0.015648
900, 8, 2, 0.00528, 0.008928, 0.016768
900, 8, 3, 0.007168, 0.013312, 0.024064
900, 8, 4, 0.005568, 0.01712, 0.017056
900, 8, 5, 0.00592, 0.009216, 0.0144
900, 8, 6, 0.006176, 0.008192, 0.014944
900, 8, 7, 0.006016, 0.009184, 0.014464
900, 8, 8, 0.005568, 0.007936, 0.016352
900, 8, 9, 0.006048, 0.008192, 0.015808
900, 8, 10, 0.005728, 0.008192, 0.015008
900, 8, 11, 0.005408, 0.008864, 0.014784
900, 8, 12, 0.005376, 0.008896, 0.015712
900, 8, 13, 0.005536, 0.008192, 0.015968
900, 8, 14, 0.005376, 0.00832, 0.015072
900, 8, 15, 0.005792, 0.008192, 0.020704
900, 8, 16, 0.006528, 0.01024, 0.015616
900, 8, 17, 0.00544, 0.009024, 0.014784
900, 8, 18, 0.006112, 0.008224, 0.015264
900, 8, 19, 0.005888, 0.008192, 0.0152
900, 8, 20, 0.005824, 0.008192, 0.014624
900, 8, 21, 0.005408, 0.008192, 0.015136
900, 8, 22, 0.005696, 0.008192, 0.01488
900, 8, 23, 0.00592, 0.008192, 0.014464
900, 8, 24, 0.005568, 0.008192, 0.016064
900, 8, 25, 0.005824, 0.008192, 0.020896
900, 8, 26, 0.005664, 0.009216, 0.016032
900, 8, 27, 0.006016, 0.008192, 0.015808
900, 8, 28, 0.005536, 0.009088, 0.016512
900, 8, 29, 0.005408, 0.008352, 0.015648
900, 8, 30, 0.005952, 0.008192, 0.014912
900, 8, 31, 0.005376, 0.008928, 0.014528
900, 8, 32, 0.005408, 0.00896, 0.014272
900, 8, 33, 0.005376, 0.008416, 0.014752
900, 8, 34, 0.00608, 0.007168, 0.01568
900, 8, 35, 0.0056, 0.008288, 0.016032
900, 8, 36, 0.005344, 0.008832, 0.014272
900, 8, 37, 0.00592, 0.008192, 0.015328
900, 8, 38, 0.006144, 0.008192, 0.015968
900, 8, 39, 0.00544, 0.008, 0.016192
900, 8, 40, 0.005472, 0.008256, 0.01488
900, 8, 41, 0.006016, 0.008192, 0.015456
900, 8, 42, 0.00544, 0.008352, 0.016064
900, 8, 43, 0.005632, 0.008192, 0.014944
900, 8, 44, 0.005088, 0.009216, 0.01456
900, 8, 45, 0.00544, 0.008192, 0.0152
900, 8, 46, 0.005632, 0.008256, 0.015008
900, 8, 47, 0.006016, 0.008192, 0.02096
900, 8, 48, 0.006112, 0.00832, 0.01536
900, 8, 49, 0.005536, 0.009152, 0.015136
900, 16, 0, 0.006528, 0.011264, 0.026048
900, 16, 1, 0.005696, 0.009216, 0.024896
900, 16, 2, 0.006016, 0.008192, 0.024608
900, 16, 3, 0.005792, 0.009088, 0.025376
900, 16, 4, 0.00592, 0.008192, 0.02448
900, 16, 5, 0.005984, 0.008192, 0.025408
900, 16, 6, 0.005472, 0.008192, 0.027168
900, 16, 7, 0.005696, 0.008192, 0.02608
900, 16, 8, 0.005952, 0.008192, 0.025888
900, 16, 9, 0.0056, 0.00992, 0.026304
900, 16, 10, 0.006368, 0.008192, 0.026464
900, 16, 11, 0.005568, 0.009216, 0.023968
900, 16, 12, 0.00592, 0.008192, 0.025888
900, 16, 13, 0.005792, 0.009888, 0.026496
900, 16, 14, 0.005632, 0.008192, 0.025024
900, 16, 15, 0.00592, 0.008224, 0.025024
900, 16, 16, 0.00576, 0.008192, 0.02592
900, 16, 17, 0.005472, 0.008992, 0.023808
900, 16, 18, 0.005344, 0.008992, 0.023712
900, 16, 19, 0.006144, 0.008192, 0.027936
900, 16, 20, 0.006016, 0.00832, 0.02704
900, 16, 21, 0.005824, 0.008192, 0.024864
900, 16, 22, 0.005984, 0.008192, 0.025856
900, 16, 23, 0.006048, 0.008192, 0.025504
900, 16, 24, 0.005632, 0.008192, 0.026528
900, 16, 25, 0.005568, 0.008192, 0.02448
900, 16, 26, 0.00544, 0.009216, 0.02608
900, 16, 27, 0.005888, 0.010176, 0.02624
900, 16, 28, 0.005472, 0.008992, 0.02464
900, 16, 29, 0.00624, 0.008192, 0.030688
900, 16, 30, 0.005536, 0.009216, 0.026304
900, 16, 31, 0.005536, 0.009056, 0.025568
900, 16, 32, 0.005472, 0.00816, 0.026752
900, 16, 33, 0.005664, 0.009216, 0.023552
900, 16, 34, 0.00544, 0.008544, 0.026688
900, 16, 35, 0.005824, 0.009216, 0.023776
900, 16, 36, 0.006912, 0.012288, 0.032256
900, 16, 37, 0.00592, 0.009472, 0.025888
900, 16, 38, 0.005408, 0.009216, 0.023648
900, 16, 39, 0.005728, 0.008288, 0.024224
900, 16, 40, 0.00576, 0.008192, 0.02656
900, 16, 41, 0.005632, 0.008256, 0.02624
900, 16, 42, 0.005632, 0.008192, 0.024448
900, 16, 43, 0.005536, 0.008192, 0.024576
900, 16, 44, 0.005408, 0.008576, 0.024416
900, 16, 45, 0.006208, 0.01024, 0.028384
900, 16, 46, 0.0056, 0.015328, 0.026496
900, 16, 47, 0.005952, 0.008448, 0.028448
900, 16, 48, 0.005408, 0.008864, 0.024096
900, 16, 49, 0.005376, 0.008896, 0.025536
900, 32, 0, 0.010944, 0.01024, 0.045024
900, 32, 1, 0.0056, 0.010144, 0.045952
900, 32, 2, 0.00624, 0.009216, 0.045472
900, 32, 3, 0.005984, 0.009216, 0.045568
900, 32, 4, 0.005952, 0.009248, 0.043328
900, 32, 5, 0.005984, 0.00928, 0.044608
900, 32, 6, 0.005792, 0.010176, 0.04544
900, 32, 7, 0.005376, 0.009888, 0.056864
900, 32, 8, 0.006464, 0.011488, 0.04672
900, 32, 9, 0.0056, 0.016064, 0.044992
900, 32, 10, 0.005408, 0.010112, 0.043392
900, 32, 11, 0.006176, 0.009216, 0.042784
900, 32, 12, 0.005632, 0.00944, 0.042944
900, 32, 13, 0.00544, 0.010176, 0.044736
900, 32, 14, 0.005344, 0.009952, 0.045504
900, 32, 15, 0.005888, 0.011232, 0.047392
900, 32, 16, 0.005472, 0.010144, 0.045056
900, 32, 17, 0.00576, 0.009216, 0.045504
900, 32, 18, 0.00592, 0.00944, 0.042848
900, 32, 19, 0.013024, 0.010496, 0.046464
900, 32, 20, 0.005984, 0.009216, 0.045632
900, 32, 21, 0.00592, 0.00928, 0.05616
900, 32, 22, 0.0064, 0.010528, 0.043072
900, 32, 23, 0.005792, 0.010016, 0.043872
900, 32, 24, 0.005632, 0.011104, 0.045888
900, 32, 25, 0.005504, 0.01024, 0.042464
900, 32, 26, 0.005888, 0.009216, 0.045856
900, 32, 27, 0.006112, 0.009248, 0.04592
900, 32, 28, 0.00672, 0.011264, 0.043584
900, 32, 29, 0.00544, 0.010112, 0.042784
900, 32, 30, 0.005536, 0.00992, 0.049408
900, 32, 31, 0.005824, 0.010912, 0.046432
900, 32, 32, 0.00544, 0.010144, 0.045248
900, 32, 33, 0.005664, 0.01024, 0.044768
900, 32, 34, 0.005792, 0.009504, 0.046912
900, 32, 35, 0.005792, 0.011264, 0.043232
900, 32, 36, 0.005856, 0.01024, 0.042464
900, 32, 37, 0.00592, 0.009216, 0.0432
900, 32, 38, 0.006176, 0.009216, 0.0424
900, 32, 39, 0.005504, 0.01008, 0.04368
900, 32, 40, 0.005824, 0.00928, 0.044832
900, 32, 41, 0.005824, 0.009376, 0.046144
900, 32, 42, 0.005472, 0.011168, 0.045664
900, 32, 43, 0.005728, 0.01024, 0.042592
900, 32, 44, 0.005504, 0.01024, 0.045024
900, 32, 45, 0.005824, 0.009216, 0.045568
900, 32, 46, 0.005824, 0.009216, 0.048
900, 32, 47, 0.00576, 0.00944, 0.0432
900, 32, 48, 0.005856, 0.009536, 0.04432
900, 32, 49, 0.006208, 0.009216, 0.04336
900, 64, 0, 0.005568, 0.01536, 0.08272
900, 64, 1, 0.011712, 0.019168, 0.092352
900, 64, 2, 0.006176, 0.01536, 0.08448
900, 64, 3, 0.005696, 0.014336, 0.083104
900, 64, 4, 0.005824, 0.014336, 0.084608
900, 64, 5, 0.005728, 0.01424, 0.089248
900, 64, 6, 0.006016, 0.014624, 0.08384
900, 64, 7, 0.006368, 0.014336, 0.076768
900, 64, 8, 0.005472, 0.014112, 0.085696
900, 64, 9, 0.006272, 0.014592, 0.083008
