ensemble_size, batch_size, trial_num, predict (ms)
99,6400,38,1.45256
99,6400,39,1.50019
99,6400,40,1.45122
99,6400,41,1.46061
99,6400,42,1.45746
99,6400,43,1.44288
99,6400,44,1.46619
99,6400,45,1.44161
99,6400,46,1.45149
99,6400,47,1.44733
99,6400,48,1.45651
99,6400,49,1.45413
99,10000,0,2.13679
99,10000,1,2.18102
99,10000,2,2.16497
99,10000,3,2.18847
99,10000,4,2.17335
99,10000,5,2.18495
99,10000,6,2.16175
99,10000,7,2.19188
99,10000,8,2.16665
99,10000,9,2.17229
99,10000,10,11.6236
99,10000,11,2.19868
99,10000,12,2.18288
99,10000,13,2.18703
99,10000,14,2.18603
99,10000,15,2.16862
99,10000,16,2.17915
99,10000,17,2.19096
99,10000,18,2.16694
99,10000,19,2.18744
99,10000,20,2.16182
99,10000,21,2.18034
99,10000,22,2.16565
99,10000,23,2.17247
99,10000,24,2.16921
99,10000,25,2.16925
99,10000,26,2.17057
99,10000,27,2.17338
99,10000,28,2.18036
99,10000,29,2.18233
99,10000,30,2.16003
99,10000,31,2.18316
99,10000,32,2.16511
99,10000,33,2.17061
99,10000,34,2.1717
99,10000,35,2.1685
99,10000,36,2.17659
99,10000,37,2.18085
99,10000,38,2.18321
99,10000,39,2.17032
99,10000,40,2.1694
99,10000,41,2.2702
99,10000,42,2.25294
99,10000,43,2.16678
99,10000,44,2.16038
99,10000,45,2.18319
99,10000,46,2.17691
99,10000,47,2.16622
99,10000,48,2.16264
99,10000,49,2.16959
